סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
13,בניה,685,616,486,2,484,31,0,6,1,0,0,0,0,0,0,27,0,1,0,0,0,119,0,11,70,22,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,3,0,3,0
19,ברוכין,3744,926,772,0,772,0,3,52,6,0,0,0,0,0,0,632,0,0,0,0,0,4,0,1,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,12,0
19,ברכה,3710,1327,1131,2,1129,1,2,19,3,1,0,1,0,0,0,516,0,1,0,0,0,2,0,0,571,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,0
19,ברקן,3654,1511,1058,5,1053,11,12,30,2,0,2,0,0,0,0,175,0,10,0,0,0,106,0,49,491,7,0,1,0,0,2,0,0,133,0,1,0,1,0,1,0,15,0,4,0
2,בת עין,3794,960,600,6,594,0,5,17,24,0,0,0,0,0,0,435,0,1,0,0,0,0,0,2,58,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,5,0,40,0
10,גבעת חיים איחוד,2018,1004,740,4,736,279,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,79,0,6,19,81,0,0,0,0,0,0,4,252,0,0,0,0,0,0,0,6,0,1,0
10,גבעת חיים מאוחד,173,917,672,2,670,167,3,4,1,1,3,0,0,0,0,21,1,2,0,0,0,74,0,8,32,109,0,0,0,1,0,0,1,235,1,0,1,0,0,0,0,2,0,3,0
4,גבעת יואב,4021,492,354,2,352,36,1,7,0,0,0,0,0,0,0,30,0,2,0,0,0,68,1,8,52,14,0,0,0,0,0,0,0,125,1,0,0,0,0,0,0,5,0,2,0
9,גבעת נילי,360,446,341,1,340,19,2,4,1,0,1,0,0,0,0,15,0,0,0,0,0,30,0,5,156,14,1,0,0,0,0,0,0,85,0,1,0,0,0,0,0,3,0,3,0
19,גן חיים,239,544,433,3,430,58,1,2,0,0,1,0,0,0,0,11,0,0,0,0,0,77,0,10,27,35,0,0,0,0,0,0,0,201,1,1,0,0,0,0,0,1,0,4,0
12,גנות,836,345,271,0,271,26,1,1,1,0,3,0,0,0,0,20,0,5,0,0,0,57,0,6,57,12,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,2,0,5,0
13,גני טל,1371,455,379,0,379,0,4,50,8,0,0,0,0,0,0,203,0,1,0,0,0,9,0,1,76,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,16,0
12,גני מודיעין,3823,2046,1538,6,1532,2,1,30,78,0,0,0,0,0,0,491,0,0,1,0,0,15,0,0,187,3,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,2,0,706,0
4,דגניה ב,79,591,403,0,403,81,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,72,0,6,33,33,0,1,0,0,0,0,1,166,0,0,1,0,0,0,0,1,0,1,0
9,דור,738,286,214,0,214,16,2,1,1,0,0,0,0,0,0,7,0,2,0,0,0,54,0,4,44,5,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,5,0,2,0
9,הבונים,675,315,203,0,203,30,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,25,0,3,9,22,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,1,0,1,0
10,הדר עם,191,545,420,0,420,31,0,0,0,0,1,0,0,0,0,12,0,2,0,0,0,60,0,12,34,48,0,0,0,0,0,0,1,216,0,0,0,0,0,0,0,2,0,1,0
5,הזורע,250,917,623,1,622,144,2,1,2,0,6,0,0,0,1,6,0,2,0,0,0,56,0,11,12,150,0,0,0,0,1,0,0,221,1,0,0,0,0,0,0,3,0,3,0
4,הזורעים,307,575,447,0,447,3,3,36,3,0,0,0,0,0,0,254,0,1,1,0,0,27,0,1,84,1,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,2,0,16,0
20,הררית,1203,423,312,1,311,53,0,1,1,9,0,0,0,0,0,0,1,0,0,0,0,17,0,5,7,50,0,0,0,0,0,0,3,125,1,0,0,0,0,0,0,36,0,1,1
17,זרחיה,818,519,449,0,449,1,0,7,8,0,0,0,0,0,0,114,0,0,0,0,0,3,0,0,170,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,141,0
10,חגלה,205,554,412,1,411,77,1,4,1,0,2,0,0,0,0,10,0,0,0,0,0,63,0,6,23,42,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,4,0,0,0
4,חוקוק,374,495,331,2,329,70,1,0,0,0,6,0,0,0,0,10,0,1,0,0,0,58,0,8,14,31,0,0,0,0,1,0,0,115,0,1,0,0,0,0,1,10,0,2,0
10,חיבת ציון,219,536,425,0,425,38,2,11,4,0,0,0,0,0,0,43,0,0,0,0,0,83,0,6,45,25,0,0,0,0,0,0,0,161,0,0,0,2,0,0,0,1,0,4,0
5,חפציבה,90,587,411,2,409,49,0,2,0,0,2,0,0,0,0,30,0,1,0,0,0,60,0,5,52,31,0,1,0,0,0,0,0,161,1,2,0,0,0,1,0,9,0,2,0
10,חרב לאת,422,587,426,0,426,38,3,1,1,0,0,0,0,0,0,30,0,5,0,0,0,50,0,11,82,27,0,0,0,1,0,0,0,164,0,2,0,0,0,0,0,4,0,7,0
12,חשמונאים,3770,2244,1646,6,1640,10,6,274,27,0,1,0,0,0,0,730,1,1,0,0,0,77,0,13,321,2,0,0,0,0,0,0,2,39,0,5,0,0,1,0,1,7,0,122,0
12,יגל,798,631,515,2,513,8,0,6,8,0,0,0,0,0,0,70,0,2,0,0,0,31,0,3,271,2,0,0,0,0,0,0,0,35,0,2,1,0,0,0,0,2,0,72,0
3,יסוד המעלה,29,1348,894,4,890,63,2,20,6,2,1,0,0,0,0,86,1,3,0,0,0,194,0,8,176,38,0,0,0,0,0,0,1,266,0,2,0,0,0,0,0,5,0,16,0
20,יסעור,575,581,409,3,406,38,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,58,0,5,39,57,0,0,0,0,1,0,0,185,0,0,0,0,0,0,0,2,0,1,0
6,יערה,795,590,388,1,387,4,2,1,3,1,1,0,0,0,0,58,0,3,0,0,0,32,0,1,196,7,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,48,0
19,יקיר,3647,1380,1099,1,1098,2,8,104,4,0,0,0,0,0,0,693,0,3,0,0,0,19,0,0,226,0,0,0,0,2,0,0,0,8,1,1,0,0,0,0,0,0,0,27,0
18,ירוחם,831,7861,5196,51,5145,62,7,194,333,4,16,0,0,0,1,908,1,11,0,0,0,382,1,273,1927,49,0,1,1,0,0,0,63,240,1,10,0,0,2,2,3,5,0,646,2
19,כוכב יאיר,1224,7829,5714,13,5701,484,21,186,9,2,8,0,0,1,0,286,0,19,0,0,0,884,0,187,886,330,1,0,0,0,1,0,3,2327,1,10,1,1,0,1,1,21,0,29,1
4,כנרת קבוצה,57,657,426,2,424,80,1,1,1,0,0,0,0,0,0,15,0,5,0,0,0,85,0,8,40,17,0,3,0,0,0,0,0,159,0,2,0,0,0,0,0,4,0,3,0
19,כפר ברא,633,2576,1669,13,1656,3,1,6,0,270,164,0,0,0,0,0,1,0,0,1,0,0,0,0,4,53,0,1,0,0,0,0,1150,2,0,0,0,0,0,0,0,0,0,0,0
12,כפר האורנים,3796,1188,856,0,856,62,3,9,4,0,0,0,0,0,0,45,0,7,0,0,0,175,0,16,115,48,0,0,0,0,0,2,1,361,0,2,0,2,0,0,0,0,0,4,0
5,כפר החורש,192,479,374,0,374,81,1,2,0,0,1,0,0,0,0,17,0,1,0,0,0,55,0,13,28,41,0,0,0,1,0,0,0,131,0,0,0,0,0,0,0,1,0,1,0
10,כפר הראה,217,380,280,0,280,7,2,40,0,0,0,0,0,0,0,120,0,0,0,0,0,38,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0
17,כפר הריף,888,605,460,1,459,34,0,4,1,0,1,0,0,0,0,30,0,2,0,0,0,85,0,7,67,22,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,8,0,3,0
4,כפר זיתים,786,473,352,1,351,1,0,2,4,0,0,0,0,0,0,85,0,1,0,0,0,21,0,2,184,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,36,0
12,כפר חבד,696,4371,2942,3,2939,2,8,4,562,1,0,0,0,0,0,1654,0,1,0,0,0,3,0,11,312,3,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,1,0,370,0
4,כפר חרוב,4004,427,268,0,268,30,3,4,1,0,2,0,0,0,0,12,0,1,0,0,0,59,0,0,23,11,0,0,0,0,0,0,0,121,0,0,0,1,0,0,0,0,0,0,0
5,כפר כנא,509,15877,8340,119,8221,21,3,2,3,3051,1823,0,0,0,2,9,2,3,1,1,2,34,2,3,197,52,1,3,0,1,0,1,2782,179,1,2,7,2,0,1,2,13,0,11,4
19,כפר קאסם,634,16449,11001,106,10895,23,0,1,3,1281,1424,1,1,1,1,4,0,0,0,1,2,39,6,2,32,591,0,2,2,1,2,0,7355,90,4,4,2,0,1,4,1,6,0,6,2
5,כפר רופין,295,401,273,3,270,57,0,2,0,0,3,0,0,0,0,12,0,2,0,0,0,54,0,7,20,17,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,4,0,0,0
12,כפר רות,1166,190,151,0,151,11,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,33,0,3,32,7,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,4,0
12,כפר שמואל,743,616,505,1,504,42,2,3,2,0,1,0,0,0,0,31,0,2,0,0,0,90,0,13,73,35,0,0,0,0,0,0,0,202,0,3,0,0,0,0,0,4,0,1,0
15,כפר שמריהו,267,1379,891,5,886,62,0,8,4,1,2,0,0,0,0,23,0,0,0,1,0,137,0,28,119,81,0,0,0,0,0,0,7,407,0,0,0,0,0,0,0,2,0,4,0
19,כפר תפוח,3572,726,527,2,525,0,2,8,4,0,0,0,0,0,0,410,0,1,0,0,0,3,0,1,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,19,0
9,כרם מהרל,580,673,481,0,481,39,0,6,2,0,3,0,0,0,0,15,0,2,0,0,0,67,0,9,37,53,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,8,0,2,0
2,כרמי צור,3766,582,432,4,428,0,0,22,3,0,0,0,0,0,0,343,0,0,0,0,0,4,0,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
12,לפיד,1310,1773,1324,3,1321,118,11,21,5,0,3,0,0,0,0,77,0,3,0,1,0,229,0,33,228,72,0,0,0,1,0,0,0,505,0,3,0,0,0,0,0,6,0,5,0
9,מאיר שפיה,102,128,55,2,53,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,6,20,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0
4,מבוא חמה,4204,409,268,1,267,47,0,3,1,0,1,0,0,0,0,7,0,1,0,0,0,41,0,4,7,33,0,0,0,0,0,0,0,113,1,0,0,1,0,0,0,6,0,1,0
12,מבוא מודיעים,1141,176,103,0,103,4,2,5,9,0,0,0,0,0,0,41,0,0,0,0,0,5,0,2,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,18,0
4,מגדל,65,1469,978,2,976,12,3,18,18,3,4,0,0,0,0,181,0,4,0,0,0,53,0,13,399,6,0,0,0,1,0,0,3,61,0,4,1,0,0,0,0,1,0,190,1
19,מגדלים,3751,297,226,0,226,2,1,10,0,0,0,0,0,0,0,147,0,0,0,0,0,9,0,7,40,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,3,0
18,מדרשת בן גוריון,1140,1147,771,2,769,135,4,9,1,1,10,0,0,0,0,16,0,0,0,0,0,85,0,13,73,166,0,0,0,0,1,0,2,240,0,1,0,2,0,0,1,6,0,3,0
12,מודיעין עילית,3797,31093,25547,321,25226,4,5,6,19545,0,2,0,0,0,0,494,0,4,0,0,0,5,0,3,122,5,0,1,0,0,0,1,1,8,1,13,0,1,0,1,0,8,0,4995,1
20,מורשת,1178,511,380,1,379,3,1,63,1,0,0,0,0,0,0,205,0,0,0,0,0,20,0,1,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0
5,מחולה,3599,393,288,1,287,0,0,57,0,0,0,0,0,0,0,149,0,1,0,0,0,11,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
3,מטולה,43,1007,542,2,540,50,4,12,1,0,1,0,0,0,0,39,0,4,0,0,0,164,0,19,82,26,0,0,0,0,0,0,0,128,0,1,0,1,0,1,0,4,0,3,0
2,מטע,822,585,417,0,417,53,2,11,3,0,6,0,0,0,0,51,0,1,0,0,0,39,0,10,129,22,0,0,0,0,0,0,0,65,0,1,0,0,0,0,0,7,0,17,0
5,מירב,1282,466,345,0,345,3,1,35,1,0,0,0,0,0,0,181,0,0,0,1,0,28,0,0,81,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0
13,מישר,731,486,386,2,384,32,2,0,1,1,1,0,0,0,0,14,0,0,0,0,0,67,0,9,58,29,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,1,0,1,0
4,מנחמיה,48,948,618,3,615,21,4,5,10,0,0,0,0,0,0,109,0,2,0,0,1,64,0,13,262,4,0,1,0,0,0,0,0,90,2,0,0,1,0,0,0,2,0,24,0
4,מסד,1258,382,284,0,284,56,3,4,0,0,1,0,0,0,0,20,0,7,0,0,0,55,0,5,23,17,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,3,0
3,מסעדה,4203,461,104,3,101,1,0,1,0,0,2,40,0,0,0,5,0,0,0,0,0,11,0,12,13,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1
5,מעלה אפרים,3608,1162,630,3,627,3,1,3,8,0,2,0,0,0,0,240,0,5,0,0,0,33,0,28,216,3,1,2,0,1,2,0,0,53,1,1,0,1,0,0,1,5,0,17,0
5,מעלה גלבוע,1127,386,310,1,309,23,1,75,1,0,0,0,0,0,0,41,0,0,0,0,0,80,0,0,43,3,0,0,0,0,0,0,1,32,0,1,0,0,0,0,0,4,0,3,1
18,מרחב עם,1340,225,184,0,184,4,0,19,1,0,0,0,0,0,0,117,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0
13,משגב דב,765,521,392,2,390,26,1,3,1,1,0,0,0,0,0,17,0,0,0,0,0,65,0,9,77,31,0,0,0,0,0,0,1,152,0,0,0,0,0,0,1,4,0,1,0
5,משהד,520,5444,2689,26,2663,3,0,0,0,777,679,0,0,0,0,3,0,0,1,0,0,7,0,18,21,27,0,0,1,0,0,0,1111,4,1,1,2,1,0,0,0,0,1,5,0
5,משמר העמק,130,939,716,3,713,168,0,2,0,0,2,0,0,0,0,3,1,0,0,0,0,88,0,14,12,161,0,0,0,0,0,0,3,247,2,0,0,0,0,0,0,8,0,1,1
12,מתתיהו,3648,521,378,4,374,0,0,3,274,0,0,0,0,0,0,42,0,0,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
4,נאות גולן,4551,474,324,6,318,17,2,4,0,0,0,0,0,0,0,27,0,1,0,0,0,68,0,10,62,7,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,5,0,1,0
3,נאות מרדכי,408,539,383,4,379,77,0,9,0,0,0,0,0,0,0,16,0,3,0,0,0,47,0,5,33,30,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,3,0,4,0
4,נוב,4304,574,417,2,415,2,3,112,3,0,0,0,0,0,0,178,0,0,0,1,0,18,0,0,85,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0
6,נווה זיו,1314,609,426,1,425,16,2,14,3,0,0,0,0,0,0,42,0,0,0,0,0,67,0,5,131,13,0,0,0,0,0,0,0,108,0,0,0,1,0,0,0,0,0,23,0
19,נופים,3790,636,469,1,468,3,5,20,4,0,0,0,0,0,0,180,0,2,0,0,0,21,0,6,197,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,15,0
2,נחם,809,418,330,2,328,2,0,6,27,0,0,0,0,0,0,84,0,1,0,0,0,14,1,1,150,2,0,0,0,0,0,0,2,9,0,1,0,0,1,0,0,0,0,27,0
2,נחשון,777,478,352,1,351,26,2,0,0,3,5,0,0,0,0,3,0,2,0,0,0,30,0,1,14,119,0,0,0,0,0,0,1,123,0,0,0,1,0,0,0,20,0,1,0
5,ניר דוד תל עמל,256,641,461,4,457,54,1,4,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,8,9,106,1,0,0,0,0,0,0,206,0,2,0,0,0,1,0,7,0,1,0
12,ניר צבי,331,893,676,1,675,72,1,6,1,1,1,0,0,0,0,21,0,2,0,0,0,118,0,8,73,50,0,0,0,0,1,0,0,310,1,2,0,0,0,0,0,3,0,4,0
6,נס עמים,1143,256,209,0,209,13,1,1,0,0,6,0,0,0,0,10,0,2,0,0,0,37,0,4,35,7,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,3,0,0,0
12,נעלה,3787,1637,1223,6,1217,14,16,12,3,0,0,0,0,0,0,258,0,10,0,0,1,110,0,70,455,6,0,0,0,0,0,1,1,225,0,3,0,0,0,0,1,7,0,22,2
12,סתריה,610,800,606,2,604,65,0,8,1,0,1,0,0,0,1,24,1,1,0,0,0,95,0,20,83,48,0,0,0,0,0,0,0,239,0,1,0,0,0,0,0,7,0,9,0
4,עין גב,273,473,302,2,300,88,2,1,0,0,0,0,0,0,0,14,0,2,0,0,0,43,0,7,23,26,0,0,0,0,1,0,1,90,1,0,0,1,0,0,0,0,0,0,0
10,עין החורש,167,720,545,1,544,130,2,2,0,0,2,0,0,0,0,4,0,0,0,0,0,64,0,8,4,131,0,0,0,0,0,0,3,192,0,0,0,0,0,1,0,1,0,0,0
5,עין חרוד מאוחד,82,694,473,1,472,100,0,5,3,0,0,0,0,0,0,10,0,1,0,0,0,102,0,10,27,33,0,0,0,1,0,0,0,179,0,0,0,0,0,0,0,1,0,0,0
6,עין יעקב,813,363,285,1,284,9,1,4,1,0,0,0,0,0,0,70,0,2,0,0,0,23,0,7,110,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,22,0
19,עלי זהב,3727,2056,1718,1,1717,4,7,233,11,0,0,0,0,0,0,981,0,1,0,0,0,49,0,11,349,2,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,7,0,35,0
20,עצמון שגב,917,491,357,1,356,37,1,1,0,0,2,0,0,0,0,9,0,1,0,0,0,53,0,6,18,45,0,0,0,0,2,0,0,180,0,0,0,0,0,0,0,1,0,0,0
17,ערוגות,593,695,554,1,553,43,3,2,0,0,2,0,0,0,0,41,0,3,0,0,0,127,0,6,107,25,0,1,0,0,1,0,0,177,0,0,0,0,0,0,1,8,0,6,0
18,ערערהבנגב,1192,9791,5599,32,5567,8,0,0,1,175,142,0,1,0,0,2,0,1,2,6,0,3,1,0,37,27,1,1,0,1,1,1,5127,7,0,3,1,1,3,5,0,2,1,5,1
9,עתלית,53,6471,4742,18,4724,221,20,45,13,6,21,0,0,0,0,375,0,18,0,0,0,671,0,139,1388,132,0,0,1,0,0,0,8,1418,2,8,0,0,0,1,0,36,0,199,2
2,עתניאל,3748,501,346,0,346,0,3,48,3,0,0,0,0,0,0,246,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,6,0
19,פדואל,3768,1175,974,0,974,2,1,73,2,0,0,0,0,0,0,761,0,0,0,0,0,14,0,2,98,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,14,0
19,צור יצחק,1345,3924,3173,5,3168,174,17,34,8,5,7,1,0,2,0,237,1,28,0,0,0,483,1,86,566,103,0,0,0,3,1,0,2,1337,0,3,0,1,0,1,1,21,0,45,0
5,ציפורי,613,700,485,0,485,47,1,6,2,1,1,0,0,0,0,19,0,1,0,0,1,103,0,11,61,32,0,0,0,0,1,0,0,190,0,0,0,0,0,0,0,5,0,3,0
9,צרופה,612,747,554,0,554,17,0,3,10,0,1,0,0,0,0,101,0,4,0,0,0,98,0,7,174,9,0,1,0,0,0,0,0,100,0,3,0,0,0,0,1,6,0,19,0
20,קורנית,1179,656,469,1,468,61,2,2,0,0,5,0,0,0,0,7,0,0,0,0,0,68,0,7,36,64,0,0,0,0,0,0,0,210,0,1,0,1,0,0,0,4,0,0,0
19,קרית נטפים,3746,474,389,1,388,0,0,22,2,0,0,0,0,0,0,263,0,1,0,0,0,6,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0
8,ראס עלי,990,444,238,0,238,0,1,0,0,16,46,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,162,0,0,0,1,0,0,0,0,0,0,0,0
19,רבבה,3795,1457,1197,2,1195,4,5,37,10,0,0,1,0,0,0,1028,0,1,0,0,0,1,0,1,59,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,40,1
6,רגבה,390,856,625,2,623,69,1,2,0,0,0,0,0,0,0,23,0,0,0,0,0,98,0,7,91,38,0,0,0,0,0,0,0,281,1,3,0,0,0,0,0,4,0,3,2
4,רמות,4702,460,348,0,348,30,1,2,4,0,0,0,0,0,0,20,0,0,0,0,0,68,0,2,29,23,0,0,0,2,0,0,1,161,3,0,0,0,0,0,0,2,0,0,0
4,רמת מגשימים,4701,484,357,0,357,2,0,58,1,0,1,0,0,0,0,222,0,0,0,0,0,8,0,0,45,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0
5,רשפים,437,692,546,1,545,61,5,27,0,0,1,0,0,0,0,33,1,3,0,0,0,120,0,6,54,51,0,0,0,1,0,0,1,169,0,0,0,0,0,0,0,5,0,7,0
5,שדה אליהו,304,650,398,2,396,13,0,66,4,0,0,0,0,0,0,146,0,2,0,0,0,48,0,4,79,1,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0
18,שדה בוקר,885,428,266,1,265,50,0,2,0,0,1,0,0,0,0,4,0,6,0,0,0,40,0,6,10,30,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,3,0,1,0
5,שדמות מחולה,3578,437,340,0,340,0,3,46,2,0,0,0,0,0,0,244,0,0,0,0,0,6,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7,0
2,שואבה,741,462,341,2,339,30,1,0,1,0,3,0,0,0,0,24,0,1,0,0,0,40,0,6,98,37,0,0,0,0,1,0,1,88,0,0,0,0,0,0,0,0,0,8,0
17,שחר,7,530,376,1,375,11,0,7,1,0,0,0,0,0,0,38,0,1,0,0,0,62,0,5,144,4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0,55,0
12,שילת,1165,529,414,1,413,54,2,2,2,1,6,0,0,0,0,9,1,1,0,0,0,49,0,12,42,53,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,6,0,5,0
19,שער שומרון,3826,5182,3892,11,3881,54,20,247,16,0,1,1,0,0,0,1095,0,21,0,0,1,393,0,90,1356,20,0,0,0,3,0,0,1,403,3,5,0,0,0,0,1,14,0,136,0
5,תל יוסף,84,390,279,0,279,51,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,48,0,5,15,20,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,10,0,0,0
10,תנובות,2002,633,460,2,458,18,1,3,4,0,0,0,0,0,0,57,0,4,0,0,0,81,0,2,165,8,0,0,0,1,0,0,0,89,1,2,0,0,0,0,0,1,0,21,0
18,אבו גווייעד שבט,967,2279,549,9,540,1,0,0,0,4,38,0,0,1,0,0,0,0,0,0,0,5,0,0,12,0,0,0,1,0,1,0,468,1,0,1,0,0,0,0,0,0,0,4,3
10,אביחיל,175,987,698,4,694,68,2,1,0,1,3,0,0,0,0,28,0,3,1,0,0,116,0,17,98,68,0,0,0,0,0,0,1,270,0,0,0,1,0,0,0,14,0,2,0
2,אביעזר,1070,618,497,1,496,37,4,2,1,1,7,0,0,0,0,65,1,2,0,0,0,60,0,13,174,21,0,0,0,0,1,0,0,89,0,0,0,0,0,0,0,2,0,16,0
4,אבני איתן,4011,455,325,1,324,0,2,28,1,0,0,0,0,0,0,206,0,1,0,0,0,17,0,3,47,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,0,6,0
6,אדמית,1068,369,205,0,205,26,2,2,0,2,4,0,0,0,0,11,0,0,0,0,0,20,0,10,37,35,0,0,0,0,0,0,4,49,0,1,0,0,0,0,0,1,0,0,1
18,אוהד,1046,280,200,0,200,15,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,35,0,4,78,3,0,0,0,0,0,0,3,30,0,2,0,0,0,0,0,0,0,6,0
9,אום אלקוטוף,2024,784,454,8,446,1,0,0,0,172,105,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,1,0,0,0
18,אורים,403,463,249,2,247,53,3,1,0,0,5,0,0,0,0,10,0,1,0,0,0,41,1,1,18,24,0,0,0,0,1,0,0,83,1,1,0,0,0,0,0,0,0,2,1
12,אחיסמך,804,890,740,2,738,7,1,2,3,0,0,0,0,0,0,126,0,0,0,0,0,26,0,1,378,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,189,0
12,אחיעזר,797,1224,1050,5,1045,0,1,17,23,0,0,0,0,0,0,195,0,0,0,0,0,9,0,1,328,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,461,1
19,אלישמע,841,812,645,5,640,10,0,11,3,0,1,0,0,0,0,91,0,2,0,0,0,104,0,4,280,4,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,60,1
19,אלפי מנשה,3750,6017,4423,21,4402,126,16,66,33,0,2,0,0,0,0,493,0,23,0,0,2,621,0,138,1358,41,0,0,0,1,0,0,1,1342,0,7,1,0,0,0,0,20,0,110,1
20,אעבלין,529,9134,5420,39,5381,60,1,6,3,988,2567,1,1,0,0,12,4,0,0,0,12,6,1,11,134,160,1,2,0,0,0,0,1301,77,0,3,9,2,5,3,0,3,1,7,0
18,אשלים,1152,437,305,2,303,20,2,5,0,0,0,1,0,0,0,32,0,1,0,0,0,51,0,12,76,19,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,6,0,3,0
18,בארי,399,859,663,2,661,232,1,1,1,0,4,0,0,0,0,8,0,1,0,0,0,83,0,4,19,109,0,1,0,0,1,0,0,189,0,0,0,0,0,0,0,7,0,0,0
20,ביר אלמכסור,998,5817,3613,29,3584,47,0,1,1,79,68,0,0,0,0,2,0,0,0,0,0,17,0,0,22,36,0,1,0,0,0,0,3190,116,0,1,0,0,1,0,1,1,0,0,0
3,בית הלל,322,600,405,1,404,60,1,3,0,0,0,0,0,0,0,15,0,0,0,0,0,86,0,7,30,30,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,3,0,1,1
2,בית זית,710,555,400,3,397,47,1,5,6,0,1,0,0,0,0,29,0,0,0,0,0,65,0,11,71,40,0,0,0,0,0,0,0,106,1,0,0,1,0,0,0,1,0,12,0
10,בית חירות,877,618,462,0,462,77,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,70,0,3,8,60,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,2,0,0,0
